"HALTER_ID","ALTER","GESCHLECHT","STADTKREIS","STADTQUARTIER","RASSE1","RASSE1_MISCHLING","RASSE2","RASSE2_MISCHLING","RASSENTYP","GEBURTSJAHR_HUND","GESCHLECHT_HUND","HUNDEFARBE"
80960,"71-80","w",7,72,"Mops",,,,"K",2007,"m","schwarz"
156625,"51-60","w",7,72,"Golden Retriever",,,,"I",2008,"m","goldbraun"
22378,"51-60","m",7,72,"Kooikerhondje",,,,"K",2010,"w","weiss/orange"
6594,"51-60","m",7,72,"Mops",,,,"K",2021,"m","schoko"
82620,"71-80","w",7,72,"Yorkshire Terrier",,,,"K",2010,"w","schwarz/braun"
156326,"31-40","w",7,72,"Labrador Retriever",,"Border Collie",,"I",2020,"w","schwarz/weiss"
126901,"51-60","w",7,72,"Flat Coated Retriever",,,,"I",2018,"w","schwarz"
82581,"71-80","w",7,72,"Tibet Terrier",,,,"K",2009,"w","beige/schwarz"
156162,"41-50","m",7,72,"Schweizer Sennenhund","Mischling",,,"I",2014,"m","tricolor"
156162,"41-50","m",7,72,"Mischling gross",,,,"I",2011,"w","schwarz/braun/weiss"
156096,"31-40","m",7,72,"Golden Retriever",,,,"I",2020,"w","weiss/creme"
156078,"41-50","m",7,72,"Dachshund",,,,"K",2020,"m","braun"
99207,"41-50","w",7,72,"Malteser",,,,"K",2019,"w","weiss"
156015,"31-40","w",7,72,"Mischling klein",,,,"K",2020,"w","hellbraun"
126048,"41-50","w",7,72,"Chihuahua",,,,"K",2020,"w","blue/tan"
126048,"41-50","w",7,72,"Chihuahua",,,,"K",2020,"w","lilac"
155954,"31-40","w",7,72,"Pudel",,,,"K",2020,"w","schwarz"
82509,"61-70","w",7,72,"Boxer",,"Labrador Retriever",,"I",2012,"m","schwarz/weiss"
125651,"71-80","w",7,72,"Podenco",,,,"I",2009,"w","braun"
125568,"51-60","w",7,72,"Havaneser",,,,"K",2014,"w","schwarz"
98666,"31-40","w",7,72,"Mittelpudel",,,,"K",2009,"m","silber"
86359,"71-80","w",7,72,"Mischling klein",,,,"K",2015,"m","beige/braun/schwarz"
70892,"51-60","m",7,72,"Grosspudel",,,,"I",2020,"m","apricot"
125277,"61-70","w",7,72,"Malteser",,"Havaneser",,"K",2014,"m","schwarz/weiss"
98456,"71-80","m",7,72,"West Highland White Terrier","Mischling",,,"K",2007,"w","beige"
80888,"71-80","w",7,72,"Französische Bulldogge",,,,"K",2020,"w","fawn"
80888,"71-80","w",7,72,"Deutscher Boxer",,,,"I",2011,"w","hirschrot"
125071,"41-50","m",7,72,"Mischling",,,,,2020,"w","tricolor"
154865,"31-40","w",7,72,"Jack Russel Terrier",,,,"K",2020,"w","blau/weiss"
154812,"31-40","m",7,72,"Shiba Inu",,,,"K",2020,"m","rot"
97804,"51-60","w",7,72,"Jack Russel Terrier",,,,"K",2012,"m","weiss/braun"
154424,"21-30","w",7,72,"Bergamasker","Mischling",,,"I",2020,"w","schwarz"
154421,"41-50","m",7,72,"Boston Terrier",,,,"K",2020,"m","schwarz/weiss"
124403,"61-70","w",7,72,"Mischling gross",,,,"I",2011,"w","beige/rot"
124403,"61-70","w",7,72,"Eurasier","Mischling",,,"I",2020,"w","falb"
80881,"71-80","w",7,72,"Mops",,,,"K",2010,"m","beige"
154376,"31-40","w",7,72,"Welsh Corgi Cardigan",,,,"K",2019,"m","schwarz/weiss"
124287,"51-60","m",7,72,"Labrador Retriever",,,,"I",2021,"w","schwarz"
82419,"51-60","w",7,72,"Cairn Terrier",,,,"K",2006,"w","braun/schwarz"
154354,"31-40","w",7,72,"Yorkshire Terrier",,"Shih Tzu",,"K",2013,"w","steelblue"
82419,"51-60","w",7,72,"Malteser",,"Pudel",,"K",2018,"m","hellbraun"
154326,"21-30","w",7,72,"Yorkshire Terrier",,,,"K",2007,"w","graubraun"
154305,"21-30","m",7,72,"Italienisches Windspiel",,,,"K",2020,"m","grau"
86095,"41-50","m",7,72,"Cane Corso",,,,"I",2020,"m","schwarz"
154166,"31-40","w",7,72,"Mischling gross",,,,"I",2016,"m","braun/weiss"
154104,"41-50","m",7,72,"Dachshund",,,,"K",2020,"w","sandfarbig"
123734,"51-60","w",7,72,"Golden Retriever",,"Pudel",,"I",2014,"m","schwarz"
80871,"61-70","m",7,72,"Miniature Australian Shepherd",,,,"I",2017,"m","tricolor"
154029,"41-50","w",7,72,"Bolonka Zwetna",,,,"K",2020,"m","rot/beige"
96527,"61-70","m",7,72,"Bergamasker",,,,"I",2014,"m","red merle"
154004,"41-50","w",7,72,"Akita",,,,"I",2020,"m","rot/weiss"
123616,"41-50","w",7,72,"Border Collie",,,,"I",2015,"m","schwarz/weiss"
153983,"41-50","w",7,72,"Mischling klein",,,,"K",2016,"w","weiss/schwarz"
153697,"41-50","m",7,72,"Malteser",,"Pudel",,"K",2020,"m","apricot"
123236,"51-60","w",7,72,"Mischling gross",,,,"I",2016,"w","weiss/schwarz"
153585,"31-40","w",7,72,"Galgo Espanol",,,,"I",2018,"m","braun gestromt"
95680,"71-80","w",7,72,"Schweizer Niederlaufhund",,,,"K",2019,"w","rot/weiss"
123201,"41-50","w",7,72,"Mischling klein",,,,"K",2013,"m","braun/weiss"
123148,"61-70","w",7,72,"Golden Retriever",,"Pudel",,"I",2011,"w","weiss"
123116,"31-40","w",7,72,"Pyrenäenberghund",,,,"I",2009,"m","grau"
123116,"31-40","w",7,72,"Dachshund",,,,"K",2014,"w","rot/braun"
153439,"31-40","w",7,72,"Malteser",,"Yorkshire Terrier",,"K",2014,"m","schwarz/beige"
123017,"31-40","m",7,72,"Bergamasker",,"Collie",,"I",2014,"m","schwarz/grau"
153419,"41-50","w",7,72,"Weimaraner",,,,"I",2020,"m","grau"
153384,"31-40","w",7,72,"Zwergspitz",,,,"K",2018,"w","orange"
153362,"41-50","w",7,72,"English Springer Spaniel",,,,"I",2018,"m","mehrfarbig"
122961,"51-60","m",7,72,"Jack Russel Terrier",,,,"K",2010,"m","tricolor"
95281,"31-40","w",7,72,"Zwergpudel",,,,"K",2021,"w","beige"
85710,"61-70","w",7,72,"Chihuahua",,,,"K",2011,"m","black/tan"
159253,"31-40","m",7,72,"Border Collie",,,,"I",2021,"w","braun"
87819,"71-80","w",7,72,"Jack Russel Terrier",,,,"K",2008,"m","tricolor"
82196,"61-70","w",7,72,"Mischling gross",,,,"I",2015,"m","hellbraun"
94977,"51-60","w",7,72,"Chesapeake Bay Retriever",,,,"I",2017,"w","braun"
152863,"51-60","w",7,72,"Border Collie",,,,"I",2020,"w","schwarz/weiss"
152760,"51-60","m",7,72,"Mischling klein",,,,"K",2019,"m","braun/weiss"
152754,"31-40","m",7,72,"Beagle",,,,"K",2016,"m","tricolor"
152753,"31-40","w",7,72,"Mischling klein",,,,"K",2020,"m","schwarz"
152634,"31-40","m",7,72,"Französische Bulldogge",,,,"K",2018,"m","fawn"
152512,"21-30","w",7,72,"Podenco",,,,"I",2018,"w","braun/weiss"
152494,"31-40","w",7,72,"Golden Retriever",,,,"I",2016,"w","golden"
152274,"31-40","m",7,72,"Shiba Inu",,,,"K",2019,"w","rot"
122018,"31-40","m",7,72,"English Cocker Spaniel",,,,"K",2013,"m","blue/tan"
85550,"71-80","w",7,72,"Labrador Retriever",,,,"I",2013,"w","braun"
94290,"71-80","m",7,72,"Golden Retriever",,,,"I",2008,"w","blondfarben"
82127,"61-70","m",7,72,"Jack Russel Terrier","Mischling",,,"K",2016,"m","tricolor"
151716,"41-50","w",7,72,"Polnische Bracke","Mischling",,,"I",2019,"w","braun/schwarz"
82091,"51-60","m",7,72,"Irish Terrier",,,,"I",2005,"w","rot"
93675,"51-60","w",7,72,"Mischling klein",,,,"K",2018,"m","schwarz/braun"
151563,"51-60","w",7,72,"Beagle",,,,"K",2008,"m","tricolor"
85418,"61-70","w",7,72,"Husky","Mischling",,,"I",2007,"w","schwarz/weiss"
151066,"61-70","m",7,72,"Terrier","Mischling",,,"K",2018,"m","braun/beige"
150997,"51-60","m",7,72,"Kishu",,,,"I",2019,"m","weiss"
93211,"61-70","m",7,72,"Bulldog",,,,"I",2020,"m","rot/weiss"
85360,"91-100","w",7,72,"Jack Russel Terrier",,,,"K",2010,"w","tricolor"
93091,"61-70","w",7,72,"Mischling klein",,,,"K",2008,"w","schwarz"
150585,"61-70","m",7,72,"Tibetan Spaniel",,,,"K",2018,"m","schwarz/weiss"
120573,"31-40","w",7,72,"Mischling gross",,,,"I",2014,"w","schwarz/braun"
150404,"21-30","w",7,72,"Malteser",,,,"K",2015,"m","weiss"
150160,"51-60","w",7,72,"Entlebucher Sennenhund",,,,"I",2019,"m","tricolor"
120330,"51-60","m",7,72,"Golden Retriever",,,,"I",2012,"w","weiss"
119966,"51-60","w",7,72,"Deutscher Schäfer",,,,"I",2012,"w","schwarz/braun"
92389,"41-50","m",7,72,"Havaneser",,,,"K",2008,"w","creme"
80661,"71-80","w",7,72,"Chihuahua",,,,"K",2014,"w","schwarz/beige"
149320,"31-40","w",7,72,"Podengo Portugues klein",,"Jack Russel Terrier",,"K",2019,"m","schwarz"
149183,"51-60","w",7,72,"Labrador Retriever",,,,"I",2021,"w","beige"
149087,"31-40","w",7,72,"Nova Scotia Duck Tolling Retriever",,,,"I",2019,"m","rot"
85010,"41-50","w",7,72,"Chihuahua",,,,"K",2012,"w","wildfarbig"
118848,"51-60","w",7,72,"Labrador Retriever",,,,"I",2020,"m","schwarz"
118848,"51-60","w",7,72,"Zwergpudel",,"Labrador Retriever",,"I",2013,"m","blondfarben"
148483,"21-30","w",7,72,"Petit Brabançon",,,,"K",2018,"m","rot"
81883,"81-90","m",7,72,"Beagle",,,,"K",2009,"w","tricolor"
148403,"21-30","w",7,72,"Pomeranian",,"Chihuahua",,"K",2012,"w","golden"
159458,"21-30","w",7,72,"English Cocker Spaniel",,,,"K",2021,"w","schwarz"
91220,"51-60","w",7,72,"Parson Russell Terrier",,,,"K",2007,"w","weiss/rot"
148394,"51-60","w",7,72,"Lagotto Romagnolo",,,,"I",2010,"w","weiss/braun"
148062,"21-30","m",7,72,"Zwergspitz",,,,"K",2019,"m","creme"
118297,"61-70","w",7,72,"Yorkshire Terrier",,,,"K",2008,"w","steelblue/tan"
147962,"21-30","w",7,72,"Bolonka Zwetna",,,,"K",2018,"m","zobel"
147564,"41-50","w",7,72,"Labrador Retriever",,,,"I",2011,"m","schwarz"
147359,"51-60","w",7,72,"Kooikerhondje",,,,"K",2016,"w","weiss/rot"
90469,"71-80","m",7,72,"Berger de Brie",,,,"I",2015,"m","falb"
80604,"71-80","m",7,72,"Labrador Retriever",,,,"I",2012,"w","schwarz"
147140,"51-60","m",7,72,"Mischling gross",,,,"I",2018,"w","braun/weiss"
117326,"31-40","m",7,72,"Parson Russell Terrier",,,,"K",2021,"w","tricolor"
80604,"71-80","m",7,72,"Labrador Retriever",,,,"I",2009,"w","braun"
146702,"51-60","w",7,72,"Gordon Setter",,,,"I",2008,"m","schwarz"
117167,"31-40","w",7,72,"Labrador Retriever",,,,"I",2013,"w","schwarz"
116759,"21-30","w",7,72,"Magyar Viszla",,,,"I",2011,"w","braun"
146294,"51-60","w",7,72,"Labrador",,,,"I",2018,"m","schwarz"
116112,"41-50","w",7,72,"Parson Jack Russell Terrier",,,,"K",2013,"m","weiss/orange"
89679,"81-90","w",7,72,"Pudel",,,,"K",2015,"m","rot"
84527,"61-70","w",7,72,"Jack Russel Terrier",,,,"K",2011,"w","tricolor"
115753,"71-80","w",7,72,"Cavalier King Charles Spaniel",,,,"K",2013,"w","weiss/braun"
145886,"51-60","w",7,72,"Mops",,,,"K",2018,"m","choco"
145875,"31-40","w",7,72,"Bolonka Zwetna",,,,"K",2018,"w","creme"
145863,"51-60","w",7,72,"Labrador Retriever",,,,"I",2017,"w","schwarz"
145861,"31-40","m",7,72,"Französische Bulldogge",,,,"K",2018,"m","schwarz gestromt"
145686,"31-40","w",7,72,"Mischling klein",,,,"K",2018,"m","schwarz"
115475,"41-50","w",7,72,"Grosspudel",,,,"I",2021,"m","schwarz"
115446,"41-50","w",7,72,"Lagotto Romagnolo",,,,"I",2013,"m","braun"
18416,"61-70","m",7,72,"Zwergspitz",,,,"K",2016,"m","weiss"
145347,"51-60","w",7,72,"Labrador",,"Pudel",,"I",2018,"w","apricot"
80525,"81-90","m",7,72,"Zwergpudel",,,,"K",2011,"m","schwarz"
89577,"51-60","w",7,72,"Boston Terrier",,"Französische Bulldogge",,"K",2015,"w","schwarz gestromt"
145136,"21-30","w",7,72,"Mischling klein",,,,"K",2018,"m","creme"
145041,"41-50","w",7,72,"Mischling klein",,,,"K",2018,"w","braun"
89525,"61-70","m",7,72,"Parson Jack Russell Terrier",,,,"K",2007,"w","weiss/rot"
89497,"71-80","w",7,72,"Berger des Pyrenées",,,,"I",2008,"m","fauve"
89497,"71-80","w",7,72,"Berger des Pyrenées",,,,"I",2019,"m","grau/schwarz"
65794,"51-60","m",7,72,"Lagotto Romagnolo",,,,"I",2017,"m","braun/weiss"
114307,"51-60","w",7,72,"Neufundländer",,,,"I",2012,"m","braun"
89462,"51-60","w",7,72,"Rhodesian Ridgeback",,,,"I",2016,"w","braun"
144380,"51-60","m",7,72,"Mischling klein",,,,"K",2014,"w","weiss/braun"
84358,"71-80","m",7,72,"Skye Terrier",,,,"K",2014,"w","brindle"
144296,"51-60","m",7,72,"Parson Jack Russell Terrier",,,,"K",2018,"m","weiss/schwarz"
113919,"41-50","w",7,72,"Labrador Retriever",,,,"I",2021,"w","schwarz"
113416,"41-50","w",7,72,"Labrador Retriever",,,,"I",2011,"w","golden"
143803,"91-100","w",7,72,"Zwergschnauzer",,,,"K",2015,"w","schwarz"
84267,"61-70","m",7,72,"Golden Retriever",,"Pudel",,"I",2015,"w","beige"
80418,"51-60","w",7,72,"Labrador",,"Golden Retriever",,"I",2018,"m","gelb"
112951,"51-60","w",7,72,"Zwergschnauzer",,,,"K",2012,"w","schwarz"
112907,"51-60","w",7,72,"Bolonka Zwetna",,,,"K",2012,"w","schwarz"
143461,"21-30","m",7,72,"Mischling gross",,,,"I",2015,"m","dunkelbraun"
80407,"81-90","m",7,72,"Labrador Retriever",,,,"I",2012,"w","schwarz"
143203,"51-60","m",7,72,"Mischling gross",,,,"I",2016,"m","beige"
80404,"71-80","m",7,72,"Deutscher Wachtelhund",,,,"I",2015,"m","braun schimmel"
142341,"31-40","w",7,72,"Zwergspitz",,,,"K",2017,"w","weiss"
111709,"41-50","m",7,72,"Old Englische Bulldogge",,,,"I",2012,"w","weiss gestromt"
142270,"41-50","w",7,72,"Sheltie","Mischling",,,"K",2008,"w","vierfarbig"
141979,"51-60","w",7,72,"Mischling klein",,,,"K",2010,"w","weiss/braun"
141970,"41-50","w",7,72,"Toypudel",,,,"K",2017,"w","grau"
141970,"41-50","w",7,72,"Russischer schwarzer Terrier",,,,"I",2009,"w","schwarz/braun"
141807,"41-50","w",7,72,"Labrador Retriever",,"Golden Retriever",,"I",2018,"w","beige"
83975,"61-70","w",7,72,"Boxer",,,,"I",2019,"w","gestromt"
141674,"31-40","m",7,72,"Border Collie",,,,"I",2019,"m","schwarz/weiss"
141674,"31-40","m",7,72,"Sibirischer Husky",,,,"I",2017,"w","weiss"
141151,"31-40","w",7,72,"Labrador Retriever",,"Grosspudel",,"I",2020,"w","blondfarben"
140864,"41-50","w",7,72,"Französische Bulldogge",,,,"K",2013,"m","gemischt"
88993,"51-60","w",7,72,"Dachshund",,,,"K",2020,"w","saufarben"
109995,"71-80","m",7,72,"Basenji",,,,"K",2010,"m","rot/weiss"
140410,"41-50","w",7,72,"Perro de Agua Espanol",,,,"I",2017,"m","schwarz"
140260,"21-30","w",7,72,"Malteser",,,,"K",2009,"w","weiss"
109551,"31-40","w",7,72,"Mops",,,,"K",2010,"w","schwarz"
109486,"51-60","w",7,72,"Zwergdachshund",,,,"K",2009,"w","schwarz/rot"
81502,"81-90","w",7,72,"Mischling gross",,,,"I",2015,"w","weiss/braun"
109484,"41-50","m",7,72,"Labrador Retriever",,,,"I",2016,"w","braun"
140121,"61-70","w",7,72,"Mops",,,,"K",2012,"m","schwarz"
109365,"71-80","w",7,72,"Bolonka Zwetna",,,,"K",2011,"w","black/tan"
109174,"51-60","w",7,72,"Labrador Retriever",,,,"I",2011,"w","braun"
109174,"51-60","w",7,72,"Labrador Retriever",,,,"I",2014,"w","braun"
139604,"21-30","w",7,72,"Mischling klein",,,,"K",2017,"w","braun"
139397,"31-40","m",7,72,"Französische Bulldogge",,,,"K",2017,"m","dunkel gestromt"
139344,"51-60","w",7,72,"Cocker Spaniel",,"Labrador Retriever",,"I",2017,"m","hell-/dunkelbraun"
139018,"61-70","w",7,72,"Malteser",,,,"K",2018,"w","weiss"
139018,"61-70","w",7,72,"Malteser",,,,"K",2017,"w","weiss"
108258,"41-50","w",7,72,"Sibirischer Husky",,,,"I",2015,"m","braun/weiss"
138449,"21-30","m",7,72,"Bulldog",,,,"I",2020,"w","braun/weiss/schwarz"
138449,"21-30","m",7,72,"Old Englische Bulldogge",,,,"I",2017,"w","schwarz/weiss"
88614,"51-60","w",7,72,"Flat Coated Retriever",,,,"I",2018,"w","schwarz"
88614,"51-60","w",7,72,"Flat Coated Retriever",,,,"I",2013,"w","schwarz"
107752,"61-70","w",7,72,"Malteser",,,,"K",2013,"w","weiss"
138153,"51-60","w",7,72,"Labrador Retriever",,,,"I",2010,"w","beige gestromt"
138147,"51-60","w",7,72,"Münsterländer","Mischling",,,"I",2017,"w","tricolor"
88546,"61-70","w",7,72,"Parson Russell Terrier",,,,"K",2014,"w","tricolor"
106918,"51-60","w",7,72,"Dachshund","Mischling",,,"K",2009,"w","schwarz"
137543,"51-60","w",7,72,"Podenco Canario",,,,"I",2020,"m","beige/weiss"
137536,"51-60","w",7,72,"Miniature Bull Terrier",,,,"K",2017,"w","rot"
136896,"51-60","w",7,72,"Airedale Terrier",,,,"I",2011,"w","black/tan"
88304,"51-60","w",7,72,"Mischling gross",,,,"I",2021,"m","grau/braun"
136751,"41-50","m",7,72,"English Cocker Spaniel",,"Zwergpudel",,"K",2021,"m","apricot"
88267,"61-70","w",7,72,"Mittelpudel",,,,"K",2016,"w","schwarz"
136490,"61-70","m",7,72,"Golden Retriever","Mischling",,,"I",2014,"w","braun/weiss"
160182,"31-40","w",7,72,"Miniature American Shepard",,,,"K",2022,"m","braun"
136342,"31-40","w",7,72,"Shiba Inu",,,,"K",2014,"w","orange"
160020,"31-40","w",7,72,"Französische Bulldogge",,,,"K",2017,"m","schwarz gestromt"
160003,"21-30","w",7,72,"Tibet Terrier",,,,"K",2016,"m","zobel"
159968,"41-50","w",7,72,"Kleinpudel",,,,"K",2021,"w","schwarz"
105552,"41-50","m",7,72,"Labrador Retriever",,,,"I",2009,"w","schwarz"
159895,"21-30","w",7,72,"Zwergpudel",,,,"K",2021,"w","apricot"
105487,"51-60","m",7,72,"Labrador Retriever",,"Pudel",,"I",2010,"m","hellbraun"
135728,"31-40","w",7,72,"Whippet",,,,"I",2016,"w","vierfarbig"
159783,"31-40","w",7,72,"Australian Shepherd","Mischling",,,"I",2015,"w","tricolor"
135590,"41-50","m",7,72,"Parson Jack Russell Terrier",,,,"K",2013,"m","rot/weiss"
159716,"41-50","m",7,72,"Mischling klein",,,,"K",2021,"m","schwarz/weiss"
159710,"31-40","w",7,72,"Siberian Husky","Mischling",,,"I",2013,"m","grau/braun/weiss"
82690,"91-100","m",7,72,"Zwergdackel",,,,"K",2013,"m","beige"
135282,"51-60","m",7,72,"Pointer",,,,"I",2014,"m","weiss/braun"
135058,"51-60","w",7,72,"Schäfer",,"Boxer",,"I",2016,"w","beige"
134940,"61-70","w",7,72,"Italienisches Windspiel",,,,"K",2016,"m","grau"
104706,"51-60","w",7,72,"Cocker Spaniel","Mischling",,,"K",2010,"w","blondfarben"
159564,"31-40","w",7,72,"Labrador Retriever",,,,"I",2021,"w","braun"
159563,"51-60","m",7,72,"Bichon à poil frisé",,,,"K",2015,"w","weiss"
159493,"31-40","w",7,72,"Zwergpudel",,"American Cocker Spaniel",,"K",2021,"w","chocolate"
159480,"21-30","m",7,72,"Mischling klein",,,,"K",2021,"m","schwarz"
104305,"41-50","w",7,72,"Zwergdackel",,,,"K",2012,"m","schwarz/rot"
159394,"51-60","m",7,72,"Französische Bulldogge",,,,"K",2021,"w","blau"
159368,"21-30","w",7,72,"Dalmatiner",,,,"I",2021,"w","weiss/braun"
159333,"41-50","m",7,72,"Zwergspitz",,,,"K",2021,"m","creme"
133815,"31-40","w",7,72,"Cane Corso",,,,"I",2021,"m","beige"
159251,"61-70","m",7,72,"Englische Bulldogge",,,,"I",2021,"w","braun"
133587,"51-60","w",7,72,"Labrador Retriever",,,,"I",2016,"m","gelb"
87787,"71-80","w",7,72,"Mischling klein",,,,"K",2016,"w","braun/beige"
103662,"71-80","w",7,72,"Border Collie","Mischling",,,"I",2009,"m","schwarz/weiss"
103662,"71-80","w",7,72,"Segugio italiano",,,,"I",2013,"w","schwarz/braun"
159139,"31-40","m",7,72,"Labrador Retriever",,,,"I",2021,"m","schwarz"
87757,"51-60","w",7,72,"Bolonka Zwetna",,,,"K",2014,"m","schwarz/weiss"
133495,"41-50","w",7,72,"West Highland White Terrier",,,,"K",2016,"m","weiss"
103609,"41-50","w",7,72,"West Highland White Terrier",,,,"K",2010,"w","weiss"
87731,"61-70","w",7,72,"Labrador Retriever",,,,"I",2012,"m","braun"
159086,"51-60","w",7,72,"Mischling klein",,,,"K",2018,"w","weiss/grau"
133353,"41-50","w",7,72,"Jack Russel Terrier",,,,"K",2010,"m","tricolor"
159039,"71-80","w",7,72,"Chinese Crested",,,,"K",2021,"m","schwarz/weiss"
159033,"51-60","w",7,72,"Rhodesian Ridgeback",,,,"I",2009,"m","rotweizen"
133207,"51-60","w",7,72,"Mischling klein",,,,"K",2016,"w","braun/schwarz/weiss"
159013,"21-30","m",7,72,"Husky",,,,"I",2017,"w","grau/weiss"
158917,"31-40","w",7,72,"Mischling klein",,,,"K",2021,"w","schwarz"
158892,"41-50","m",7,72,"Magyar Viszla",,,,"I",2021,"w","fauve"
158884,"31-40","w",7,72,"Yorkshire Terrier",,,,"K",2017,"w","braun"
158878,"31-40","w",7,72,"Chihuahua","Mischling",,,"K",2010,"m","beige"
132595,"41-50","w",7,72,"Pudel","Mischling",,,"K",2020,"m","beige"
158832,"41-50","w",7,72,"Beagle",,,,"K",2021,"w","tricolor"
158780,"21-30","w",7,72,"Italienisches Windspiel",,,,"K",2019,"w","schwarz/weiss"
132450,"51-60","w",7,72,"Australien Kelpie",,"Border Collie",,"I",2010,"w","schwarz/braun"
87524,"51-60","w",7,72,"Holländischer Schäfer",,,,"I",2014,"w","gestromt"
132395,"61-70","w",7,72,"Australian Terrier",,,,"K",2010,"m","rot"
132395,"61-70","w",7,72,"Australian Terrier",,,,"K",2009,"m","rot"
158690,"31-40","w",7,72,"Mischling klein",,,,"K",2021,"m","braun"
158677,"51-60","w",7,72,"Mischling gross",,,,"I",2021,"m","schwarz/weiss"
102295,"41-50","w",7,72,"Australian Shepherd",,"Collie",,"I",2018,"w","blue/merle"
87504,"51-60","w",7,72,"Mittelschnauzer",,,,"I",2012,"m","schwarz"
87504,"51-60","w",7,72,"Riesenschnauzer",,,,"I",2018,"w","schwarz"
87504,"51-60","w",7,72,"Labrador",,"Pudel",,"I",2008,"w","braun"
132228,"31-40","w",7,72,"Französische Bulldogge",,,,"K",2015,"m","fawn"
132228,"31-40","w",7,72,"Französische Bulldogge",,,,"K",2015,"m","fawn"
132216,"31-40","w",7,72,"Mischling gross",,,,"I",2006,"m","braun"
158566,"41-50","m",7,72,"Jack Russel Terrier",,,,"K",2020,"w","weiss/braun"
158543,"41-50","m",7,72,"Irish Setter",,,,"I",2021,"m","rot"
131726,"41-50","w",7,72,"Mischling klein",,,,"K",2016,"w","tricolor"
158346,"41-50","w",7,72,"Alaskan Husky",,,,"I",2013,"m","schwarz/braun/weiss"
81097,"71-80","w",7,72,"Golden Retriever",,,,"I",2015,"m","weiss"
158330,"51-60","m",7,72,"Braque d'Auvergne",,,,"I",2021,"w","schwarz/weiss"
5088,"61-70","m",7,72,"Labrador Retriever",,,,"I",2014,"w","schwarz"
158308,"51-60","m",7,72,"Lagotto Romagnolo",,,,"I",2021,"w","weiss"
87397,"71-80","w",7,72,"Lagotto Romagnolo",,,,"I",2012,"m","orange"
81097,"71-80","w",7,72,"Golden Retriever",,,,"I",2013,"w","golden"
130778,"61-70","w",7,73,"Zwergspitz",,,,"K",2015,"m","rehbraun"
157919,"41-50","w",7,73,"Border Collie",,,,"I",2021,"m","braun/weiss"
100759,"51-60","w",7,73,"Rhodesian Ridgeback",,,,"I",2022,"w","red-wheaten"
157724,"51-60","w",7,73,"Cane Corso",,,,"I",2020,"w","schwarz"
157601,"21-30","m",7,73,"Dachshund",,,,"K",2021,"m","rot"
157586,"31-40","w",7,73,"Mischling",,,,,2009,"w","schwarz"
157561,"31-40","w",7,73,"Petit Brabançon",,,,"K",2019,"w","black/tan"
157561,"31-40","w",7,73,"Petit Brabançon",,,,"K",2010,"m","rot"
100192,"51-60","m",7,73,"Gordon Setter",,,,"I",2009,"w","schwarz/beige/grau"
157530,"31-40","w",7,73,"Bolonka Zwetna",,,,"K",2021,"w","apricot"
129575,"31-40","m",7,73,"Labrador Retriever",,,,"I",2015,"w","blondfarben"
157482,"31-40","m",7,73,"Parson Russell Terrier",,,,"K",2021,"w","weiss/braun"
157480,"31-40","m",7,73,"Shiba Inu",,,,"K",2016,"m","rot"
100112,"31-40","w",7,73,"Whippet",,,,"I",2016,"w","beige/weiss"
100112,"31-40","w",7,73,"Whippet",,,,"I",2016,"w","braun/schwarz"
157396,"21-30","w",7,73,"Französische Bulldogge",,,,"K",2021,"m","dunkel gestromt"
128899,"61-70","m",7,73,"Parson Russell Terrier",,,,"K",2005,"m","weiss/braun"
128815,"41-50","m",7,73,"Chihuahua",,,,"K",2008,"w","weiss/beige"
157242,"61-70","w",7,73,"Jack Russel Terrier",,,,"K",2017,"m","schwarz/weiss"
157242,"61-70","w",7,73,"Parson Russell Terrier",,,,"K",2020,"m","braun/weiss"
157242,"61-70","w",7,73,"Jack Russel Terrier",,,,"K",2017,"w","braun/weiss"
128322,"51-60","m",7,73,"Englische Bulldogge",,,,"I",2015,"w","hellbraun"
157132,"41-50","w",7,73,"Pekingese",,,,"K",2020,"m","grau"
99858,"51-60","w",7,73,"Mischling klein",,,,"K",2012,"w","braun/weiss"
157113,"31-40","w",7,73,"Chihuahua",,,,"K",2007,"m","creme"
99858,"51-60","w",7,73,"Entlebucher Sennenhund","Mischling",,,"I",2008,"m","schwarz/braun"
157105,"21-30","w",7,73,"Dachshund",,,,"K",2020,"w","braun"
156968,"31-40","w",7,73,"Labrador Retriever",,"Australian Shepherd",,"I",2018,"m","schwarz"
71885,"71-80","w",7,73,"Mischling klein",,,,"K",2013,"w","weiss/braun"
156912,"51-60","w",7,73,"Mischling",,,,,2019,"m","beige"
127804,"41-50","m",7,73,"Labrador Retriever",,"Golden Retriever",,"I",2019,"m","schwarz"
156770,"21-30","w",7,73,"Mischling gross",,,,"I",2020,"m","schwarz/braun"
127661,"41-50","m",7,73,"Jack Russel Terrier",,,,"K",2006,"m","tricolor"
156749,"41-50","w",7,73,"Yorkshire Terrier",,,,"K",2020,"w","schwarz/weiss"
156701,"31-40","w",7,73,"American Cocker Spaniel",,"Zwergpudel",,"K",2020,"m","apricot"
80950,"71-80","w",7,73,"Rhodesian Ridgeback",,,,"I",2019,"w","red-wheaten"
156267,"41-50","w",7,73,"Labrador Retriever",,,,"I",2008,"m","braun"
156209,"51-60","w",7,73,"Mischling gross",,,,"I",2009,"w","weiss/rot"
